0, 0.0
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 0.0
14, 0.0
15, 0.0
16, 0.0
17, 0.0
18, 0.0
19, 0.0
20, 0.0
21, 0.0
22, 0.0
23, 0.0
24, 0.0
25, 0.0
26, 0.0
27, 0.0
28, 0.0
29, 0.0
30, 0.0
31, 0.0
32, 0.0
33, 0.0
34, 0.0
35, 0.0
36, 0.0
37, 0.0
38, 0.0
39, 0.0
40, 0.0
41, 0.0
42, 0.0
43, 0.0
44, 0.0
45, 0.0
46, 0.0
47, 0.0
48, 0.0
49, 0.0
50, 0.0
51, 0.0
52, 0.0
53, 0.0
54, 0.0
55, 0.0
56, 0.0
57, 0.0
58, 0.0
59, 0.0
60, 0.0
61, 0.0
62, 0.0
63, 0.0
64, 0.0
65, 0.0
66, 0.0
67, 0.0
68, 0.0
69, 0.0
70, 0.0
71, 0.0
72, 0.0
73, 0.0
74, 0.0
75, 0.0
76, 0.0
77, 0.0
78, 0.0
79, 0.0
80, 0.0
81, 0.0
82, 0.0
83, 0.0
84, 0.0
85, 0.0
86, 0.0
87, 0.0
88, 0.0
89, 0.0
90, 0.0
91, 0.0
92, 0.0
93, 0.0
94, 0.0
95, 0.0
96, 0.0
97, 0.0
98, 0.0
99, 0.0
100, 0.0
101, 0.0
102, 0.0
103, 0.0
104, 0.0
105, 0.0
106, 0.0
107, 0.0
108, 0.0
109, 0.0
110, 0.0
111, 0.0
112, 0.0
113, 0.0
114, 0.0
115, 0.0
116, 0.0
117, 0.0
118, 0.0
119, 0.0
120, 0.0
121, 0.0
122, 0.0
123, 0.0
124, 0.0
125, 0.0
126, 0.0
127, 0.0
128, 0.0
129, 0.0
130, 0.0
131, 0.0
132, 0.0
133, 0.0
134, 0.0
135, 0.0
136, 0.0
137, 0.0
138, 0.0
139, 0.0
140, 0.0
141, 0.0
142, 0.0
143, 0.0
144, 0.0
145, 0.0
146, 0.0
147, 0.0
148, 0.0
149, 0.0
150, 0.0
151, 0.0
152, 0.0
153, 0.0
154, 0.0
155, 0.0
156, 0.0
157, 0.0
158, 0.0
159, 0.0
160, 0.0
161, 0.0
162, 0.0
163, 0.0
164, 0.0
165, 0.0
166, 0.0
167, 0.0
168, 0.0
169, 0.0
170, 0.0
171, 0.0
172, 0.0
173, 0.0
174, 0.0
175, 0.0
176, 0.0
177, 0.0
178, 0.0
179, 0.0
180, 0.0
181, 0.0
182, 0.0
183, 0.0
184, 0.0
185, 0.0
186, 0.0
187, 0.0
188, 0.0
189, 0.0
190, 0.0
191, 0.0
192, 0.0
193, 0.0
194, 0.0
195, 0.0
196, 0.0
197, 0.0
198, 0.0
199, 0.0
117, 0.0141
158, 0.018
25, 0.0236
180, 0.0238
152, 0.0266
98, 0.0284
184, 0.0288
23, 0.0291
159, 0.0298
34, 0.0299
26, 0.0302
165, 0.0315
0, 0.0317
65, 0.0318
156, 0.0329
151, 0.0331
25, 0.0334
9, 0.0339
77, 0.0345
114, 0.0345
132, 0.0349
30, 0.035
154, 0.035
51, 0.0352
130, 0.0356
135, 0.0359
123, 0.0364
45, 0.0371
46, 0.0374
124, 0.0383
145, 0.0387
76, 0.0389
9, 0.039
92, 0.0391
126, 0.0403
39, 0.0405
100, 0.0406
181, 0.0406
60, 0.0408
194, 0.0408
23, 0.041
193, 0.0413
165, 0.0415
19, 0.0417
70, 0.0422
11, 0.0424
128, 0.0428
50, 0.0441
14, 0.0451
45, 0.0463
199, 0.0464
86, 0.0477
191, 0.0478
187, 0.048
127, 0.0481
57, 0.0492
196, 0.0492
14, 0.0495
32, 0.0503
18, 0.0504
178, 0.052
77, 0.0521
130, 0.0521
83, 0.0533
111, 0.0548
84, 0.0549
31, 0.0552
165, 0.0552
121, 0.0553
123, 0.056
49, 0.0569
142, 0.0574
37, 0.0576
2, 0.0578
160, 0.0579
119, 0.0581
15, 0.0594
53, 0.06
175, 0.06
178, 0.0608
96, 0.061
136, 0.0618
154, 0.0618
134, 0.0626
39, 0.0634
199, 0.0635
47, 0.0636
135, 0.0641
42, 0.067
189, 0.0678
111, 0.0686
180, 0.0686
125, 0.0689
10, 0.0714
12, 0.072
108, 0.0723
42, 0.0724
48, 0.0725
87, 0.0726
187, 0.0735
56, 0.0736
34, 0.0738
148, 0.0738
105, 0.0741
116, 0.0744
161, 0.0766
14, 0.0767
71, 0.0773
33, 0.0775
143, 0.0775
155, 0.0775
94, 0.0786
177, 0.0789
25, 0.0794
75, 0.0805
144, 0.081
150, 0.0829
11, 0.0832
101, 0.0836
72, 0.0838
123, 0.0848
166, 0.085
191, 0.0851
2, 0.0861
159, 0.0863
12, 0.0864
10, 0.0866
3, 0.0868
58, 0.0872
168, 0.0872
63, 0.0877
29, 0.0878
39, 0.0879
75, 0.0882
140, 0.0892
115, 0.0897
51, 0.0899
157, 0.0904
78, 0.0911
70, 0.0913
183, 0.0913
118, 0.0914
168, 0.0938
1, 0.0948
164, 0.0963
70, 0.0979
126, 0.098
48, 0.0981
144, 0.0985
52, 0.0986
9, 0.099
55, 0.0993
103, 0.0995
161, 0.0997
133, 0.0998
78, 0.1002
42, 0.1008
152, 0.101
162, 0.1018
8, 0.1019
2, 0.1023
163, 0.1035
118, 0.1056
182, 0.1056
0, 0.1059
48, 0.1076
170, 0.108
14, 0.109
73, 0.1095
109, 0.1095
183, 0.1096
104, 0.1104
23, 0.1115
8, 0.1121
173, 0.1125
120, 0.1127
191, 0.1134
20, 0.1137
70, 0.1138
160, 0.1138
153, 0.1145
48, 0.115
133, 0.115
190, 0.1157
194, 0.1167
68, 0.1171
187, 0.1186
4, 0.119
86, 0.119
49, 0.1191
87, 0.1192
171, 0.1193
176, 0.1197
19, 0.1199
173, 0.1202
181, 0.1203
73, 0.1204
127, 0.1214
21, 0.1224
68, 0.1224
193, 0.1225
115, 0.1226
136, 0.1226
104, 0.1231
182, 0.1243
176, 0.1256
157, 0.1269
57, 0.127
175, 0.1285
120, 0.129
79, 0.1295
92, 0.1297
96, 0.1299
41, 0.1306
97, 0.1325
46, 0.1328
89, 0.1333
131, 0.1339
18, 0.1341
64, 0.1345
114, 0.1346
10, 0.135
146, 0.135
157, 0.1371
7, 0.1372
71, 0.1372
172, 0.1378
160, 0.1391
180, 0.1398
185, 0.1402
135, 0.1411
161, 0.1418
10, 0.1421
114, 0.1422
164, 0.1422
50, 0.1423
67, 0.1423
78, 0.1423
162, 0.1431
96, 0.144
150, 0.144
194, 0.1446
18, 0.1452
112, 0.1454
122, 0.1455
119, 0.1462
36, 0.1463
15, 0.1469
25, 0.1472
106, 0.1476
155, 0.1479
136, 0.1487
34, 0.1515
168, 0.1528
107, 0.1538
53, 0.154
112, 0.1554
87, 0.1561
